YEAR,LAT,LON,Month,Solar_Radiation,Date
2004,10.5,34.5,10,20.2,2004-10-01
2004,10.5,35.5,10,21.26,2004-10-01
2004,10.5,36.5,10,21.54,2004-10-01
2004,10.5,37.5,10,22.34,2004-10-01
2004,10.5,38.5,10,23.75,2004-10-01
2004,10.5,39.5,10,23.13,2004-10-01
2004,10.5,40.5,10,22.94,2004-10-01
2004,10.5,41.5,10,23.56,2004-10-01
2004,10.5,42.5,10,23.52,2004-10-01
2004,11.5,33.5,10,21.59,2004-10-01
2004,11.5,34.5,10,21.58,2004-10-01
2004,11.5,35.5,10,21.91,2004-10-01
2004,11.5,36.5,10,21.55,2004-10-01
2004,11.5,37.5,10,23.02,2004-10-01
2004,11.5,38.5,10,23.33,2004-10-01
2004,11.5,39.5,10,22.71,2004-10-01
2004,11.5,40.5,10,23.15,2004-10-01
2004,11.5,41.5,10,23.41,2004-10-01
2004,11.5,42.5,10,22.97,2004-10-01
2004,3.5,33.5,10,21.08,2004-10-01
2004,3.5,34.5,10,21.97,2004-10-01
2004,3.5,35.5,10,23.93,2004-10-01
2004,3.5,36.5,10,22.55,2004-10-01
2004,3.5,37.5,10,21.93,2004-10-01
2004,3.5,38.5,10,18.58,2004-10-01
2004,3.5,39.5,10,17.82,2004-10-01
2004,3.5,40.5,10,18.23,2004-10-01
2004,3.5,41.5,10,20.1,2004-10-01
2004,3.5,42.5,10,20.08,2004-10-01
2004,4.5,33.5,10,21.96,2004-10-01
2004,4.5,34.5,10,22.05,2004-10-01
2004,4.5,35.5,10,22.5,2004-10-01
2004,4.5,36.5,10,21.54,2004-10-01
2004,4.5,37.5,10,19.96,2004-10-01
2004,4.5,38.5,10,19.49,2004-10-01
2004,4.5,39.5,10,19.21,2004-10-01
2004,4.5,40.5,10,18.78,2004-10-01
2004,4.5,41.5,10,21.01,2004-10-01
2004,4.5,42.5,10,21.36,2004-10-01
2004,5.5,33.5,10,22.31,2004-10-01
2004,5.5,34.5,10,21.15,2004-10-01
2004,5.5,35.5,10,21.17,2004-10-01
2004,5.5,36.5,10,20.22,2004-10-01
2004,5.5,37.5,10,20.26,2004-10-01
2004,5.5,38.5,10,19.53,2004-10-01
2004,5.5,39.5,10,19.51,2004-10-01
2004,5.5,40.5,10,19.38,2004-10-01
2004,5.5,41.5,10,20.1,2004-10-01
2004,5.5,42.5,10,20.97,2004-10-01
2004,6.5,33.5,10,21.61,2004-10-01
2004,6.5,34.5,10,20.92,2004-10-01
2004,6.5,35.5,10,21.0,2004-10-01
2004,6.5,36.5,10,21.74,2004-10-01
2004,6.5,37.5,10,21.84,2004-10-01
2004,6.5,38.5,10,20.52,2004-10-01
2004,6.5,39.5,10,19.25,2004-10-01
2004,6.5,40.5,10,19.79,2004-10-01
2004,6.5,41.5,10,20.8,2004-10-01
2004,6.5,42.5,10,22.0,2004-10-01
2004,7.5,33.5,10,20.35,2004-10-01
2004,7.5,34.5,10,20.65,2004-10-01
2004,7.5,35.5,10,19.67,2004-10-01
2004,7.5,36.5,10,21.69,2004-10-01
2004,7.5,37.5,10,22.54,2004-10-01
2004,7.5,38.5,10,22.33,2004-10-01
2004,7.5,39.5,10,20.49,2004-10-01
2004,7.5,40.5,10,20.54,2004-10-01
2004,7.5,41.5,10,21.33,2004-10-01
2004,7.5,42.5,10,21.83,2004-10-01
2004,8.5,33.5,10,20.19,2004-10-01
2004,8.5,34.5,10,19.56,2004-10-01
2004,8.5,35.5,10,20.83,2004-10-01
2004,8.5,36.5,10,22.49,2004-10-01
2004,8.5,37.5,10,22.57,2004-10-01
2004,8.5,38.5,10,22.52,2004-10-01
2004,8.5,39.5,10,22.22,2004-10-01
2004,8.5,40.5,10,21.24,2004-10-01
2004,8.5,41.5,10,21.88,2004-10-01
2004,8.5,42.5,10,22.06,2004-10-01
2004,9.5,33.5,10,19.72,2004-10-01
2004,9.5,34.5,10,19.18,2004-10-01
2004,9.5,35.5,10,21.17,2004-10-01
2004,9.5,36.5,10,21.73,2004-10-01
2004,9.5,37.5,10,22.87,2004-10-01
2004,9.5,38.5,10,22.58,2004-10-01
2004,9.5,39.5,10,22.92,2004-10-01
2004,9.5,40.5,10,22.65,2004-10-01
2004,9.5,41.5,10,22.28,2004-10-01
2004,9.5,42.5,10,22.51,2004-10-01
2005,10.5,33.5,10,19.9,2005-10-01
2005,10.5,34.5,10,18.57,2005-10-01
2005,10.5,35.5,10,18.85,2005-10-01
2005,10.5,36.5,10,20.08,2005-10-01
2005,10.5,37.5,10,21.67,2005-10-01
2005,10.5,38.5,10,23.65,2005-10-01
2005,10.5,39.5,10,23.02,2005-10-01
2005,10.5,40.5,10,23.45,2005-10-01
2005,10.5,41.5,10,23.99,2005-10-01
2005,10.5,42.5,10,23.95,2005-10-01
2005,11.5,33.5,10,21.17,2005-10-01
2005,11.5,34.5,10,20.72,2005-10-01
2005,11.5,35.5,10,20.29,2005-10-01
2005,11.5,36.5,10,20.36,2005-10-01
2005,11.5,37.5,10,22.53,2005-10-01
2005,11.5,38.5,10,23.01,2005-10-01
2005,11.5,39.5,10,22.29,2005-10-01
2005,11.5,40.5,10,23.42,2005-10-01
2005,11.5,41.5,10,23.51,2005-10-01
2005,11.5,42.5,10,23.57,2005-10-01
2005,3.5,33.5,10,21.92,2005-10-01
2005,3.5,34.5,10,22.3,2005-10-01
2005,3.5,35.5,10,24.27,2005-10-01
2005,3.5,36.5,10,22.99,2005-10-01
2005,3.5,37.5,10,22.82,2005-10-01
2005,3.5,38.5,10,18.66,2005-10-01
2005,3.5,39.5,10,17.72,2005-10-01
2005,3.5,40.5,10,17.55,2005-10-01
2005,3.5,41.5,10,19.54,2005-10-01
2005,3.5,42.5,10,19.52,2005-10-01
2005,4.5,33.5,10,21.51,2005-10-01
2005,4.5,34.5,10,21.96,2005-10-01
2005,4.5,35.5,10,22.08,2005-10-01
2005,4.5,36.5,10,20.59,2005-10-01
2005,4.5,37.5,10,18.83,2005-10-01
2005,4.5,38.5,10,17.29,2005-10-01
2005,4.5,39.5,10,17.41,2005-10-01
2005,4.5,40.5,10,17.67,2005-10-01
2005,4.5,41.5,10,20.7,2005-10-01
2005,4.5,42.5,10,20.43,2005-10-01
2005,5.5,33.5,10,21.31,2005-10-01
2005,5.5,34.5,10,20.92,2005-10-01
2005,5.5,35.5,10,20.07,2005-10-01
2005,5.5,36.5,10,18.63,2005-10-01
2005,5.5,37.5,10,18.33,2005-10-01
2005,5.5,38.5,10,17.3,2005-10-01
2005,5.5,39.5,10,17.78,2005-10-01
2005,5.5,40.5,10,18.83,2005-10-01
2005,5.5,41.5,10,20.45,2005-10-01
2005,5.5,42.5,10,20.81,2005-10-01
2005,6.5,33.5,10,20.41,2005-10-01
2005,6.5,34.5,10,20.09,2005-10-01
2005,6.5,35.5,10,19.23,2005-10-01
2005,6.5,36.5,10,20.82,2005-10-01
2005,6.5,37.5,10,20.76,2005-10-01
2005,6.5,38.5,10,18.79,2005-10-01
2005,6.5,39.5,10,17.33,2005-10-01
2005,6.5,40.5,10,18.53,2005-10-01
2005,6.5,41.5,10,20.53,2005-10-01
2005,6.5,42.5,10,22.03,2005-10-01
2005,7.5,33.5,10,19.48,2005-10-01
2005,7.5,34.5,10,19.47,2005-10-01
2005,7.5,35.5,10,18.02,2005-10-01
2005,7.5,36.5,10,21.25,2005-10-01
2005,7.5,37.5,10,22.51,2005-10-01
2005,7.5,38.5,10,22.35,2005-10-01
2005,7.5,39.5,10,19.79,2005-10-01
2005,7.5,40.5,10,19.37,2005-10-01
2005,7.5,41.5,10,20.84,2005-10-01
2005,7.5,42.5,10,21.93,2005-10-01
2005,8.5,33.5,10,19.0,2005-10-01
2005,8.5,34.5,10,18.18,2005-10-01
2005,8.5,35.5,10,19.39,2005-10-01
2005,8.5,36.5,10,22.57,2005-10-01
2005,8.5,37.5,10,23.29,2005-10-01
2005,8.5,38.5,10,23.47,2005-10-01
2005,8.5,39.5,10,23.03,2005-10-01
2005,8.5,40.5,10,19.83,2005-10-01
2005,8.5,41.5,10,21.43,2005-10-01
2005,8.5,42.5,10,22.69,2005-10-01
2005,9.5,33.5,10,18.57,2005-10-01
2005,9.5,34.5,10,17.74,2005-10-01
2005,9.5,35.5,10,19.59,2005-10-01
2005,9.5,36.5,10,21.38,2005-10-01
2005,9.5,37.5,10,23.39,2005-10-01
2005,9.5,38.5,10,23.01,2005-10-01
2005,9.5,39.5,10,23.25,2005-10-01
2005,9.5,40.5,10,23.2,2005-10-01
2005,9.5,41.5,10,22.43,2005-10-01
2005,9.5,42.5,10,22.52,2005-10-01
2006,10.5,33.5,10,18.53,2006-10-01
2006,10.5,34.5,10,17.14,2006-10-01
2006,10.5,35.5,10,18.52,2006-10-01
2006,10.5,36.5,10,19.75,2006-10-01
2006,10.5,37.5,10,21.39,2006-10-01
2006,10.5,38.5,10,23.08,2006-10-01
2006,10.5,39.5,10,22.3,2006-10-01
2006,10.5,40.5,10,22.17,2006-10-01
2006,10.5,41.5,10,22.87,2006-10-01
2006,10.5,42.5,10,22.83,2006-10-01
2006,11.5,33.5,10,19.41,2006-10-01
2006,11.5,34.5,10,18.78,2006-10-01
2006,11.5,35.5,10,19.59,2006-10-01
2006,11.5,36.5,10,19.56,2006-10-01
2006,11.5,37.5,10,21.56,2006-10-01
2006,11.5,38.5,10,22.49,2006-10-01
2006,11.5,39.5,10,22.09,2006-10-01
2006,11.5,40.5,10,22.9,2006-10-01
2006,11.5,41.5,10,22.91,2006-10-01
2006,11.5,42.5,10,22.34,2006-10-01
2006,3.5,33.5,10,21.28,2006-10-01
2006,3.5,34.5,10,21.66,2006-10-01
2006,3.5,35.5,10,23.19,2006-10-01
2006,3.5,36.5,10,22.08,2006-10-01
2006,3.5,37.5,10,21.44,2006-10-01
2006,3.5,38.5,10,17.81,2006-10-01
2006,3.5,39.5,10,17.17,2006-10-01
2006,3.5,40.5,10,18.14,2006-10-01
2006,3.5,41.5,10,19.28,2006-10-01
2006,3.5,42.5,10,19.04,2006-10-01
2006,4.5,33.5,10,20.67,2006-10-01
2006,4.5,34.5,10,20.87,2006-10-01
2006,4.5,35.5,10,21.55,2006-10-01
2006,4.5,36.5,10,20.29,2006-10-01
2006,4.5,37.5,10,18.72,2006-10-01
2006,4.5,38.5,10,17.32,2006-10-01
2006,4.5,39.5,10,17.27,2006-10-01
2006,4.5,40.5,10,17.2,2006-10-01
2006,4.5,41.5,10,19.94,2006-10-01
2006,4.5,42.5,10,19.64,2006-10-01
2006,5.5,33.5,10,19.99,2006-10-01
2006,5.5,34.5,10,19.86,2006-10-01
2006,5.5,35.5,10,19.77,2006-10-01
2006,5.5,36.5,10,18.66,2006-10-01
2006,5.5,37.5,10,18.39,2006-10-01
2006,5.5,38.5,10,17.34,2006-10-01
2006,5.5,39.5,10,16.82,2006-10-01
2006,5.5,40.5,10,17.48,2006-10-01
2006,5.5,41.5,10,18.19,2006-10-01
2006,5.5,42.5,10,18.81,2006-10-01
2006,6.5,33.5,10,19.49,2006-10-01
2006,6.5,34.5,10,19.14,2006-10-01
2006,6.5,35.5,10,19.38,2006-10-01
2006,6.5,36.5,10,20.45,2006-10-01
2006,6.5,37.5,10,20.4,2006-10-01
2006,6.5,38.5,10,17.95,2006-10-01
2006,6.5,39.5,10,16.05,2006-10-01
2006,6.5,40.5,10,17.07,2006-10-01
2006,6.5,41.5,10,19.43,2006-10-01
2006,6.5,42.5,10,19.71,2006-10-01
2006,7.5,33.5,10,18.98,2006-10-01
2006,7.5,34.5,10,19.12,2006-10-01
2006,7.5,35.5,10,18.09,2006-10-01
2006,7.5,36.5,10,20.07,2006-10-01
2006,7.5,37.5,10,21.1,2006-10-01
2006,7.5,38.5,10,19.92,2006-10-01
2006,7.5,39.5,10,17.58,2006-10-01
2006,7.5,40.5,10,18.21,2006-10-01
2006,7.5,41.5,10,19.72,2006-10-01
2006,7.5,42.5,10,20.17,2006-10-01
2006,8.5,33.5,10,18.96,2006-10-01
2006,8.5,34.5,10,18.29,2006-10-01
2006,8.5,35.5,10,19.76,2006-10-01
2006,8.5,36.5,10,22.06,2006-10-01
2006,8.5,37.5,10,21.58,2006-10-01
2006,8.5,38.5,10,21.03,2006-10-01
2006,8.5,39.5,10,20.16,2006-10-01
2006,8.5,40.5,10,18.69,2006-10-01
2006,8.5,41.5,10,20.14,2006-10-01
2006,8.5,42.5,10,21.14,2006-10-01
2006,9.5,33.5,10,17.95,2006-10-01
2006,9.5,34.5,10,16.89,2006-10-01
2006,9.5,35.5,10,19.06,2006-10-01
2006,9.5,36.5,10,20.79,2006-10-01
2006,9.5,37.5,10,22.01,2006-10-01
2006,9.5,38.5,10,21.45,2006-10-01
2006,9.5,39.5,10,21.59,2006-10-01
2006,9.5,40.5,10,21.14,2006-10-01
2006,9.5,41.5,10,20.61,2006-10-01
2006,9.5,42.5,10,20.48,2006-10-01
2007,10.5,33.5,10,20.97,2007-10-01
2007,10.5,34.5,10,19.86,2007-10-01
2007,10.5,35.5,10,21.51,2007-10-01
2007,10.5,36.5,10,22.49,2007-10-01
2007,10.5,37.5,10,23.75,2007-10-01
2007,10.5,38.5,10,24.58,2007-10-01
2007,10.5,39.5,10,23.83,2007-10-01
2007,10.5,40.5,10,24.13,2007-10-01
2007,10.5,41.5,10,24.45,2007-10-01
2007,10.5,42.5,10,24.69,2007-10-01
2007,11.5,33.5,10,21.36,2007-10-01
2007,11.5,34.5,10,20.84,2007-10-01
2007,11.5,35.5,10,21.46,2007-10-01
2007,11.5,36.5,10,21.65,2007-10-01
2007,11.5,37.5,10,23.47,2007-10-01
2007,11.5,38.5,10,23.84,2007-10-01
2007,11.5,39.5,10,23.27,2007-10-01
2007,11.5,40.5,10,23.63,2007-10-01
2007,11.5,41.5,10,23.5,2007-10-01
2007,11.5,42.5,10,23.87,2007-10-01
2007,3.5,33.5,10,22.11,2007-10-01
2007,3.5,34.5,10,22.23,2007-10-01
2007,3.5,35.5,10,23.91,2007-10-01
2007,3.5,36.5,10,22.54,2007-10-01
2007,3.5,37.5,10,22.0,2007-10-01
2007,3.5,38.5,10,18.52,2007-10-01
2007,3.5,39.5,10,18.56,2007-10-01
2007,3.5,40.5,10,17.88,2007-10-01
2007,3.5,41.5,10,19.22,2007-10-01
2007,3.5,42.5,10,19.64,2007-10-01
2007,4.5,33.5,10,21.96,2007-10-01
2007,4.5,34.5,10,21.95,2007-10-01
2007,4.5,35.5,10,22.85,2007-10-01
2007,4.5,36.5,10,21.72,2007-10-01
2007,4.5,37.5,10,20.13,2007-10-01
2007,4.5,38.5,10,19.45,2007-10-01
2007,4.5,39.5,10,19.13,2007-10-01
2007,4.5,40.5,10,18.49,2007-10-01
2007,4.5,41.5,10,20.39,2007-10-01
2007,4.5,42.5,10,19.57,2007-10-01
2007,5.5,33.5,10,21.46,2007-10-01
2007,5.5,34.5,10,21.0,2007-10-01
2007,5.5,35.5,10,21.61,2007-10-01
2007,5.5,36.5,10,21.11,2007-10-01
2007,5.5,37.5,10,21.15,2007-10-01
2007,5.5,38.5,10,19.75,2007-10-01
2007,5.5,39.5,10,19.41,2007-10-01
2007,5.5,40.5,10,19.94,2007-10-01
2007,5.5,41.5,10,20.62,2007-10-01
2007,5.5,42.5,10,20.19,2007-10-01
2007,6.5,33.5,10,21.03,2007-10-01
2007,6.5,34.5,10,21.25,2007-10-01
2007,6.5,35.5,10,22.23,2007-10-01
2007,6.5,36.5,10,22.95,2007-10-01
2007,6.5,37.5,10,22.71,2007-10-01
2007,6.5,38.5,10,20.77,2007-10-01
2007,6.5,39.5,10,19.1,2007-10-01
2007,6.5,40.5,10,19.93,2007-10-01
2007,6.5,41.5,10,22.0,2007-10-01
2007,6.5,42.5,10,22.39,2007-10-01
2007,7.5,33.5,10,20.82,2007-10-01
2007,7.5,34.5,10,21.25,2007-10-01
2007,7.5,35.5,10,20.66,2007-10-01
2007,7.5,36.5,10,22.97,2007-10-01
2007,7.5,37.5,10,23.34,2007-10-01
2007,7.5,38.5,10,22.9,2007-10-01
2007,7.5,39.5,10,20.63,2007-10-01
2007,7.5,40.5,10,20.71,2007-10-01
2007,7.5,41.5,10,22.86,2007-10-01
2007,7.5,42.5,10,23.37,2007-10-01
2007,8.5,33.5,10,20.94,2007-10-01
2007,8.5,34.5,10,20.42,2007-10-01
2007,8.5,35.5,10,22.46,2007-10-01
2007,8.5,36.5,10,24.24,2007-10-01
2007,8.5,37.5,10,23.87,2007-10-01
2007,8.5,38.5,10,23.84,2007-10-01
2007,8.5,39.5,10,23.03,2007-10-01
2007,8.5,40.5,10,21.81,2007-10-01
2007,8.5,41.5,10,23.9,2007-10-01
2007,8.5,42.5,10,24.04,2007-10-01
2007,9.5,33.5,10,20.88,2007-10-01
2007,9.5,34.5,10,19.19,2007-10-01
2007,9.5,35.5,10,21.96,2007-10-01
2007,9.5,36.5,10,23.33,2007-10-01
2007,9.5,37.5,10,24.31,2007-10-01
2007,9.5,38.5,10,23.59,2007-10-01
2007,9.5,39.5,10,24.0,2007-10-01
2007,9.5,40.5,10,23.96,2007-10-01
2007,9.5,41.5,10,23.87,2007-10-01
2007,9.5,42.5,10,24.53,2007-10-01
2008,10.5,33.5,10,19.56,2008-10-01
2008,10.5,34.5,10,18.55,2008-10-01
2008,10.5,35.5,10,20.12,2008-10-01
2008,10.5,36.5,10,20.6,2008-10-01
2008,10.5,37.5,10,20.14,2008-10-01
2008,10.5,38.5,10,21.43,2008-10-01
2008,10.5,39.5,10,20.88,2008-10-01
2008,10.5,40.5,10,22.41,2008-10-01
2008,10.5,41.5,10,23.56,2008-10-01
2008,10.5,42.5,10,23.55,2008-10-01
2008,11.5,33.5,10,21.07,2008-10-01
2008,11.5,34.5,10,20.41,2008-10-01
2008,11.5,35.5,10,20.54,2008-10-01
2008,11.5,36.5,10,20.37,2008-10-01
2008,11.5,37.5,10,21.71,2008-10-01
2008,11.5,38.5,10,21.49,2008-10-01
2008,11.5,39.5,10,20.53,2008-10-01
2008,11.5,40.5,10,22.22,2008-10-01
2008,11.5,41.5,10,22.35,2008-10-01
2008,11.5,42.5,10,22.64,2008-10-01
2008,3.5,33.5,10,19.38,2008-10-01
2008,3.5,34.5,10,20.44,2008-10-01
2008,3.5,35.5,10,21.82,2008-10-01
2008,3.5,36.5,10,21.05,2008-10-01
2008,3.5,37.5,10,20.32,2008-10-01
2008,3.5,38.5,10,17.28,2008-10-01
2008,3.5,39.5,10,17.05,2008-10-01
2008,3.5,40.5,10,17.49,2008-10-01
2008,3.5,41.5,10,19.37,2008-10-01
2008,3.5,42.5,10,19.49,2008-10-01
2008,4.5,33.5,10,19.4,2008-10-01
2008,4.5,34.5,10,20.14,2008-10-01
2008,4.5,35.5,10,20.14,2008-10-01
2008,4.5,36.5,10,19.01,2008-10-01
2008,4.5,37.5,10,18.29,2008-10-01
2008,4.5,38.5,10,17.65,2008-10-01
2008,4.5,39.5,10,18.16,2008-10-01
2008,4.5,40.5,10,17.52,2008-10-01
2008,4.5,41.5,10,20.1,2008-10-01
2008,4.5,42.5,10,20.12,2008-10-01
2008,5.5,33.5,10,19.78,2008-10-01
2008,5.5,34.5,10,19.03,2008-10-01
2008,5.5,35.5,10,19.05,2008-10-01
2008,5.5,36.5,10,17.83,2008-10-01
2008,5.5,37.5,10,18.24,2008-10-01
2008,5.5,38.5,10,17.6,2008-10-01
2008,5.5,39.5,10,18.06,2008-10-01
2008,5.5,40.5,10,18.97,2008-10-01
2008,5.5,41.5,10,19.05,2008-10-01
2008,5.5,42.5,10,19.78,2008-10-01
2008,6.5,33.5,10,18.88,2008-10-01
2008,6.5,34.5,10,17.85,2008-10-01
2008,6.5,35.5,10,18.13,2008-10-01
2008,6.5,36.5,10,19.19,2008-10-01
2008,6.5,37.5,10,19.71,2008-10-01
2008,6.5,38.5,10,18.04,2008-10-01
2008,6.5,39.5,10,16.68,2008-10-01
2008,6.5,40.5,10,18.4,2008-10-01
2008,6.5,41.5,10,20.31,2008-10-01
2008,6.5,42.5,10,21.15,2008-10-01
2008,7.5,33.5,10,18.6,2008-10-01
2008,7.5,34.5,10,17.91,2008-10-01
2008,7.5,35.5,10,16.74,2008-10-01
2008,7.5,36.5,10,19.23,2008-10-01
2008,7.5,37.5,10,20.56,2008-10-01
2008,7.5,38.5,10,20.61,2008-10-01
2008,7.5,39.5,10,18.28,2008-10-01
2008,7.5,40.5,10,19.14,2008-10-01
2008,7.5,41.5,10,21.35,2008-10-01
2008,7.5,42.5,10,21.56,2008-10-01
2008,8.5,33.5,10,18.51,2008-10-01
2008,8.5,34.5,10,17.48,2008-10-01
2008,8.5,35.5,10,19.22,2008-10-01
2008,8.5,36.5,10,21.4,2008-10-01
2008,8.5,37.5,10,21.38,2008-10-01
2008,8.5,38.5,10,21.88,2008-10-01
2008,8.5,39.5,10,20.99,2008-10-01
2008,8.5,40.5,10,19.78,2008-10-01
2008,8.5,41.5,10,21.51,2008-10-01
2008,8.5,42.5,10,21.85,2008-10-01
2008,9.5,33.5,10,18.88,2008-10-01
2008,9.5,34.5,10,17.64,2008-10-01
2008,9.5,35.5,10,19.83,2008-10-01
2008,9.5,36.5,10,20.73,2008-10-01
2008,9.5,37.5,10,21.89,2008-10-01
2008,9.5,38.5,10,20.97,2008-10-01
2008,9.5,39.5,10,21.73,2008-10-01
2008,9.5,40.5,10,22.4,2008-10-01
2008,9.5,41.5,10,22.17,2008-10-01
2008,9.5,42.5,10,22.15,2008-10-01
2009,10.5,33.5,10,19.81,2009-10-01
2009,10.5,34.5,10,19.16,2009-10-01
2009,10.5,35.5,10,20.55,2009-10-01
2009,10.5,36.5,10,20.31,2009-10-01
2009,10.5,37.5,10,20.33,2009-10-01
2009,10.5,38.5,10,21.77,2009-10-01
2009,10.5,39.5,10,20.87,2009-10-01
2009,10.5,40.5,10,22.43,2009-10-01
2009,10.5,41.5,10,22.97,2009-10-01
2009,10.5,42.5,10,23.0,2009-10-01
2009,11.5,33.5,10,21.51,2009-10-01
2009,11.5,34.5,10,20.69,2009-10-01
2009,11.5,35.5,10,20.89,2009-10-01
2009,11.5,36.5,10,20.42,2009-10-01
2009,11.5,37.5,10,21.41,2009-10-01
2009,11.5,38.5,10,21.7,2009-10-01
2009,11.5,39.5,10,20.89,2009-10-01
2009,11.5,40.5,10,22.27,2009-10-01
2009,11.5,41.5,10,22.45,2009-10-01
2009,11.5,42.5,10,21.92,2009-10-01
2009,3.5,33.5,10,20.11,2009-10-01
2009,3.5,34.5,10,20.94,2009-10-01
2009,3.5,35.5,10,22.81,2009-10-01
2009,3.5,36.5,10,22.71,2009-10-01
2009,3.5,37.5,10,21.43,2009-10-01
2009,3.5,38.5,10,18.72,2009-10-01
2009,3.5,39.5,10,18.56,2009-10-01
2009,3.5,40.5,10,19.33,2009-10-01
2009,3.5,41.5,10,19.82,2009-10-01
2009,3.5,42.5,10,20.42,2009-10-01
2009,4.5,33.5,10,20.36,2009-10-01
2009,4.5,34.5,10,21.36,2009-10-01
2009,4.5,35.5,10,22.2,2009-10-01
2009,4.5,36.5,10,20.63,2009-10-01
2009,4.5,37.5,10,19.7,2009-10-01
2009,4.5,38.5,10,18.28,2009-10-01
2009,4.5,39.5,10,18.12,2009-10-01
2009,4.5,40.5,10,18.23,2009-10-01
2009,4.5,41.5,10,20.31,2009-10-01
2009,4.5,42.5,10,20.0,2009-10-01
2009,5.5,33.5,10,20.29,2009-10-01
2009,5.5,34.5,10,19.76,2009-10-01
2009,5.5,35.5,10,20.61,2009-10-01
2009,5.5,36.5,10,19.87,2009-10-01
2009,5.5,37.5,10,19.47,2009-10-01
2009,5.5,38.5,10,18.29,2009-10-01
2009,5.5,39.5,10,18.27,2009-10-01
2009,5.5,40.5,10,19.15,2009-10-01
2009,5.5,41.5,10,19.22,2009-10-01
2009,5.5,42.5,10,19.89,2009-10-01
2009,6.5,33.5,10,19.61,2009-10-01
2009,6.5,34.5,10,19.06,2009-10-01
2009,6.5,35.5,10,19.72,2009-10-01
2009,6.5,36.5,10,20.59,2009-10-01
2009,6.5,37.5,10,20.87,2009-10-01
2009,6.5,38.5,10,18.95,2009-10-01
2009,6.5,39.5,10,17.7,2009-10-01
2009,6.5,40.5,10,19.31,2009-10-01
2009,6.5,41.5,10,20.02,2009-10-01
2009,6.5,42.5,10,20.93,2009-10-01
2009,7.5,33.5,10,19.33,2009-10-01
2009,7.5,34.5,10,19.0,2009-10-01
2009,7.5,35.5,10,17.28,2009-10-01
2009,7.5,36.5,10,19.78,2009-10-01
2009,7.5,37.5,10,20.85,2009-10-01
2009,7.5,38.5,10,20.76,2009-10-01
2009,7.5,39.5,10,19.11,2009-10-01
2009,7.5,40.5,10,19.55,2009-10-01
2009,7.5,41.5,10,21.25,2009-10-01
2009,7.5,42.5,10,22.24,2009-10-01
2009,8.5,33.5,10,18.78,2009-10-01
2009,8.5,34.5,10,18.03,2009-10-01
2009,8.5,35.5,10,19.65,2009-10-01
2009,8.5,36.5,10,21.73,2009-10-01
2009,8.5,37.5,10,21.56,2009-10-01
2009,8.5,38.5,10,21.45,2009-10-01
2009,8.5,39.5,10,20.91,2009-10-01
2009,8.5,40.5,10,19.82,2009-10-01
2009,8.5,41.5,10,21.68,2009-10-01
2009,8.5,42.5,10,21.86,2009-10-01
2009,9.5,33.5,10,18.72,2009-10-01
2009,9.5,34.5,10,17.75,2009-10-01
2009,9.5,35.5,10,20.28,2009-10-01
2009,9.5,36.5,10,20.49,2009-10-01
2009,9.5,37.5,10,21.94,2009-10-01
2009,9.5,38.5,10,20.99,2009-10-01
2009,9.5,39.5,10,21.61,2009-10-01
2009,9.5,40.5,10,22.02,2009-10-01
2009,9.5,41.5,10,21.65,2009-10-01
2009,9.5,42.5,10,22.09,2009-10-01
2010,10.5,33.5,10,18.99,2010-10-01
2010,10.5,34.5,10,17.94,2010-10-01
2010,10.5,35.5,10,19.71,2010-10-01
2010,10.5,36.5,10,21.24,2010-10-01
2010,10.5,37.5,10,21.2,2010-10-01
2010,10.5,38.5,10,22.09,2010-10-01
2010,10.5,39.5,10,21.5,2010-10-01
2010,10.5,40.5,10,23.27,2010-10-01
2010,10.5,41.5,10,23.98,2010-10-01
2010,10.5,42.5,10,24.12,2010-10-01
2010,11.5,33.5,10,20.4,2010-10-01
2010,11.5,34.5,10,19.55,2010-10-01
2010,11.5,35.5,10,19.89,2010-10-01
2010,11.5,36.5,10,20.22,2010-10-01
2010,11.5,37.5,10,22.03,2010-10-01
2010,11.5,38.5,10,21.86,2010-10-01
2010,11.5,39.5,10,21.19,2010-10-01
2010,11.5,40.5,10,22.81,2010-10-01
2010,11.5,41.5,10,22.78,2010-10-01
2010,11.5,42.5,10,23.19,2010-10-01
2010,3.5,33.5,10,19.87,2010-10-01
2010,3.5,34.5,10,21.86,2010-10-01
2010,3.5,35.5,10,23.96,2010-10-01
2010,3.5,36.5,10,22.81,2010-10-01
2010,3.5,37.5,10,22.73,2010-10-01
2010,3.5,38.5,10,20.03,2010-10-01
2010,3.5,39.5,10,19.27,2010-10-01
2010,3.5,40.5,10,19.94,2010-10-01
2010,3.5,41.5,10,21.17,2010-10-01
2010,3.5,42.5,10,21.65,2010-10-01
2010,4.5,33.5,10,19.07,2010-10-01
2010,4.5,34.5,10,19.97,2010-10-01
2010,4.5,35.5,10,21.09,2010-10-01
2010,4.5,36.5,10,20.09,2010-10-01
2010,4.5,37.5,10,19.25,2010-10-01
2010,4.5,38.5,10,18.45,2010-10-01
2010,4.5,39.5,10,18.65,2010-10-01
2010,4.5,40.5,10,18.67,2010-10-01
2010,4.5,41.5,10,21.3,2010-10-01
2010,4.5,42.5,10,22.13,2010-10-01
2010,5.5,33.5,10,19.03,2010-10-01
2010,5.5,34.5,10,18.82,2010-10-01
2010,5.5,35.5,10,19.45,2010-10-01
