Area,Crop,Year,Area_Harvested,Production,Yield
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2000,800.0,500.0,625.0
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2001,960.0,600.0,625.0
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2002,1120.0,700.0,625.0
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2003,1280.0,800.0,625.0
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2004,1440.0,900.0,625.0
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2005,1600.0,1000.0,625.0
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2006,1760.0,1100.0,625.0
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2007,1920.0,1200.0,625.0
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2008,2400.0,1500.0,625.0
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2009,2960.0,1850.0,625.0
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2010,3241.0,2228.3,687.5
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2011,3565.0,2599.26,729.1
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2012,3500.0,2800.0,800.0
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2013,3550.0,2800.0,788.7
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2014,6700.0,5400.0,806.0
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2015,5900.0,4700.0,796.6
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2016,6000.0,4800.0,800.0
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2017,6200.0,4966.67,801.1
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2018,6033.0,4822.22,799.3
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2019,6078.0,4862.96,800.1
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2020,6104.0,4883.95,800.2
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2021,6072.0,4856.38,799.9
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2022,6084.0,4867.76,800.0
Ethiopia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2023,6087.0,4869.36,800.0
Ethiopia,Avocados,2000,9754.0,78032.0,8000.0
Ethiopia,Avocados,2001,2414.0,13888.0,5753.1
Ethiopia,Avocados,2002,2600.0,15000.0,5769.2
Ethiopia,Avocados,2003,2938.0,17201.0,5854.7
Ethiopia,Avocados,2004,3248.0,16740.0,5153.9
Ethiopia,Avocados,2005,3596.0,28348.0,7883.2
Ethiopia,Avocados,2006,4716.0,34845.0,7388.7
Ethiopia,Avocados,2007,6473.0,42849.0,6619.7
Ethiopia,Avocados,2008,5067.0,32452.0,6404.6
Ethiopia,Avocados,2009,5694.0,37651.0,6612.4
Ethiopia,Avocados,2010,7212.0,57299.0,7945.0
Ethiopia,Avocados,2011,9024.0,73097.0,8100.3
Ethiopia,Avocados,2012,8938.0,25633.0,2867.9
Ethiopia,Avocados,2013,10590.0,18206.0,1719.2
Ethiopia,Avocados,2014,13798.0,53698.0,3891.7
Ethiopia,Avocados,2015,13665.0,59331.43,4341.7
Ethiopia,Avocados,2016,17835.0,64982.0,3643.5
Ethiopia,Avocados,2017,18021.0,81431.76,4518.7
Ethiopia,Avocados,2018,19759.0,84793.65,4291.4
Ethiopia,Avocados,2019,20908.0,104491.92,4997.8
Ethiopia,Avocados,2020,30588.0,245335.63,8020.7
Ethiopia,Avocados,2021,27435.0,193400.0,7049.4
Ethiopia,Avocados,2022,27299.0,161292.03,5908.3
Ethiopia,Avocados,2023,29206.0,167556.71,5737.1
Ethiopia,Bananas,2000,15000.0,100000.0,6666.7
Ethiopia,Bananas,2001,21268.0,122372.0,5753.8
Ethiopia,Bananas,2002,29000.0,170000.0,5862.1
Ethiopia,Bananas,2003,29083.0,175150.0,6022.4
Ethiopia,Bananas,2004,28695.0,181829.0,6336.6
Ethiopia,Bananas,2005,28102.0,211450.0,7524.4
Ethiopia,Bananas,2006,30429.0,227942.0,7490.9
Ethiopia,Bananas,2007,39426.0,261059.0,6621.5
Ethiopia,Bananas,2008,29064.0,194333.0,6686.4
Ethiopia,Bananas,2009,29409.0,208596.0,7092.9
Ethiopia,Bananas,2010,31886.0,270572.0,8485.6
Ethiopia,Bananas,2011,35869.0,291258.0,8120.0
Ethiopia,Bananas,2012,36012.0,302502.0,8400.0
Ethiopia,Bananas,2013,41357.0,340012.0,8221.4
Ethiopia,Bananas,2014,53956.0,478251.0,8863.7
Ethiopia,Bananas,2015,53689.0,485165.01,9036.7
Ethiopia,Bananas,2016,63213.0,538302.0,8515.7
Ethiopia,Bananas,2017,59298.0,493602.23,8324.1
Ethiopia,Bananas,2018,66081.0,501528.63,7589.6
Ethiopia,Bananas,2019,67387.0,539442.65,8005.1
Ethiopia,Bananas,2020,95954.0,898354.82,9362.3
Ethiopia,Bananas,2021,87202.0,1354800.0,15536.3
Ethiopia,Bananas,2022,108741.0,1192664.84,10967.9
Ethiopia,Bananas,2023,77503.0,938021.06,12103.0
Ethiopia,Barley,2000,880360.0,803904.0,913.2
Ethiopia,Barley,2001,938010.0,1016940.0,1084.1
Ethiopia,Barley,2002,821383.0,1183541.0,1440.9
Ethiopia,Barley,2003,1075437.0,1087373.0,1011.1
Ethiopia,Barley,2004,1254786.0,1375522.0,1096.2
Ethiopia,Barley,2005,1208631.0,1398395.0,1157.0
Ethiopia,Barley,2006,997868.0,1409688.0,1412.7
Ethiopia,Barley,2007,1126664.0,1466999.86,1302.1
Ethiopia,Barley,2008,1180258.0,1595487.12,1351.8
Ethiopia,Barley,2009,1300448.0,1900898.77,1461.7
Ethiopia,Barley,2010,1206698.0,1814163.08,1503.4
Ethiopia,Barley,2011,1095974.0,1668385.61,1522.3
Ethiopia,Barley,2012,1190750.0,1901811.48,1597.2
Ethiopia,Barley,2013,1203252.0,2048188.7,1702.2
Ethiopia,Barley,2014,1166061.0,2060731.22,1767.3
Ethiopia,Barley,2015,1133655.0,2054374.8,1812.2
Ethiopia,Barley,2016,1171213.0,2221068.41,1896.4
Ethiopia,Barley,2017,1014198.0,1960276.39,1932.8
Ethiopia,Barley,2018,800195.0,1748919.58,2185.6
Ethiopia,Barley,2019,950742.0,2378010.29,2501.2
Ethiopia,Barley,2020,897016.0,2261264.52,2520.9
Ethiopia,Barley,2021,799128.0,2071800.0,2592.6
Ethiopia,Barley,2022,983000.0,2184000.0,2221.8
Ethiopia,Barley,2023,980000.0,2450000.0,2500.0
Ethiopia,"Beans, dry",2000,218940.0,147210.0,672.4
Ethiopia,"Beans, dry",2001,336900.0,210961.0,626.2
Ethiopia,"Beans, dry",2002,206771.0,98674.0,477.2
Ethiopia,"Beans, dry",2003,181583.0,117499.0,647.1
Ethiopia,"Beans, dry",2004,240963.0,172153.0,714.4
Ethiopia,"Beans, dry",2005,241000.0,211347.0,877.0
Ethiopia,"Beans, dry",2006,163687.0,138422.0,845.7
Ethiopia,"Beans, dry",2007,409811.0,326678.93,797.1
Ethiopia,"Beans, dry",2008,427817.0,409104.07,956.3
Ethiopia,"Beans, dry",2009,415858.0,509612.56,1225.4
Ethiopia,"Beans, dry",2010,429051.0,438825.8,1022.8
Ethiopia,"Beans, dry",2011,583078.0,509697.33,874.1
Ethiopia,"Beans, dry",2012,610860.0,613088.3,1003.6
Ethiopia,"Beans, dry",2013,592738.0,597564.5,1008.1
Ethiopia,"Beans, dry",2014,563531.0,658954.02,1169.3
Ethiopia,"Beans, dry",2015,740053.0,899943.91,1216.1
Ethiopia,"Beans, dry",2016,709341.0,869847.0,1226.3
Ethiopia,"Beans, dry",2017,688470.0,825422.66,1198.9
Ethiopia,"Beans, dry",2018,332518.0,563921.52,1695.9
Ethiopia,"Beans, dry",2019,281083.0,485547.09,1727.4
Ethiopia,"Beans, dry",2020,311584.0,552564.0,1773.4
Ethiopia,"Beans, dry",2021,339349.0,584158.0,1721.4
Ethiopia,"Beans, dry",2022,372452.0,621905.32,1669.8
Ethiopia,"Beans, dry",2023,371488.0,616857.83,1660.5
Ethiopia,"Broad beans and horse beans, dry",2000,362430.0,389343.0,1074.3
Ethiopia,"Broad beans and horse beans, dry",2001,433350.0,453841.0,1047.3
Ethiopia,"Broad beans and horse beans, dry",2002,371670.0,453125.0,1219.2
Ethiopia,"Broad beans and horse beans, dry",2003,439198.0,430196.0,979.5
Ethiopia,"Broad beans and horse beans, dry",2004,465334.0,551984.0,1186.2
Ethiopia,"Broad beans and horse beans, dry",2005,460577.0,516180.0,1120.7
Ethiopia,"Broad beans and horse beans, dry",2006,427719.0,599128.0,1400.8
Ethiopia,"Broad beans and horse beans, dry",2007,524399.0,691089.19,1317.9
Ethiopia,"Broad beans and horse beans, dry",2008,544562.0,698883.08,1283.4
Ethiopia,"Broad beans and horse beans, dry",2009,513468.0,611633.62,1191.2
Ethiopia,"Broad beans and horse beans, dry",2010,463091.0,699647.63,1510.8
Ethiopia,"Broad beans and horse beans, dry",2011,458596.0,714918.02,1558.9
Ethiopia,"Broad beans and horse beans, dry",2012,575152.0,944354.21,1641.9
Ethiopia,"Broad beans and horse beans, dry",2013,541823.0,993018.49,1832.7
Ethiopia,"Broad beans and horse beans, dry",2014,446822.0,840470.79,1881.0
Ethiopia,"Broad beans and horse beans, dry",2015,448293.0,853576.62,1904.1
Ethiopia,"Broad beans and horse beans, dry",2016,427697.0,878010.0,2052.9
Ethiopia,"Broad beans and horse beans, dry",2017,437106.0,921761.54,2108.8
Ethiopia,"Broad beans and horse beans, dry",2018,492272.0,1041953.51,2116.6
Ethiopia,"Broad beans and horse beans, dry",2019,466698.0,1006751.83,2157.2
Ethiopia,"Broad beans and horse beans, dry",2020,504570.0,1070636.54,2121.9
Ethiopia,"Broad beans and horse beans, dry",2021,520552.0,1091609.0,2097.0
Ethiopia,"Broad beans and horse beans, dry",2022,517223.0,1112650.9,2151.2
Ethiopia,"Broad beans and horse beans, dry",2023,516978.0,1156021.69,2236.1
Ethiopia,"Broad beans and horse beans, green",2000,550.0,2500.0,4545.5
Ethiopia,"Broad beans and horse beans, green",2001,660.0,3000.0,4545.5
Ethiopia,"Broad beans and horse beans, green",2002,770.0,3500.0,4545.5
Ethiopia,"Broad beans and horse beans, green",2003,880.0,4000.0,4545.5
Ethiopia,"Broad beans and horse beans, green",2004,990.0,4500.0,4545.5
Ethiopia,"Broad beans and horse beans, green",2005,1100.0,5000.0,4545.5
Ethiopia,"Broad beans and horse beans, green",2006,1158.0,5268.39,4548.0
Ethiopia,"Broad beans and horse beans, green",2007,1150.0,5200.0,4521.7
Ethiopia,"Broad beans and horse beans, green",2008,1308.0,6137.08,4690.6
Ethiopia,"Broad beans and horse beans, green",2009,1351.0,7425.87,5497.2
Ethiopia,"Broad beans and horse beans, green",2010,1402.0,8351.97,5958.3
Ethiopia,"Broad beans and horse beans, green",2011,1445.0,9280.98,6423.7
Ethiopia,"Broad beans and horse beans, green",2012,1500.0,10600.0,7066.7
Ethiopia,"Broad beans and horse beans, green",2013,1500.0,10600.0,7066.7
Ethiopia,"Broad beans and horse beans, green",2014,1512.0,10865.2,7186.5
Ethiopia,"Broad beans and horse beans, green",2015,1586.0,12081.92,7617.4
Ethiopia,"Broad beans and horse beans, green",2016,1533.0,11182.37,7296.0
Ethiopia,"Broad beans and horse beans, green",2017,1579.0,11511.63,7290.9
Ethiopia,"Broad beans and horse beans, green",2018,1588.0,11635.89,7325.4
Ethiopia,"Broad beans and horse beans, green",2019,1616.0,11871.17,7346.0
Ethiopia,"Broad beans and horse beans, green",2020,1594.0,11672.9,7321.0
Ethiopia,"Broad beans and horse beans, green",2021,1600.0,11726.65,7330.9
Ethiopia,"Broad beans and horse beans, green",2022,1603.0,11756.91,7332.7
Ethiopia,"Broad beans and horse beans, green",2023,1599.0,11718.82,7328.2
Ethiopia,Cabbages,2000,13198.0,128148.75,9709.4
Ethiopia,Cabbages,2001,13500.0,130000.0,9629.6
Ethiopia,Cabbages,2002,15092.0,150260.0,9956.3
Ethiopia,Cabbages,2003,18000.0,160000.0,8888.9
Ethiopia,Cabbages,2004,24220.0,222169.0,9173.0
Ethiopia,Cabbages,2005,29263.0,277664.0,9488.6
Ethiopia,Cabbages,2006,24672.0,196726.0,7973.7
Ethiopia,Cabbages,2007,25538.0,169317.0,6630.0
Ethiopia,Cabbages,2008,30460.0,250125.0,8211.6
Ethiopia,Cabbages,2009,35344.0,294586.0,8334.8
Ethiopia,Cabbages,2010,31954.0,351100.0,10987.7
Ethiopia,Cabbages,2011,36586.0,366664.0,10022.0
Ethiopia,Cabbages,2012,37840.0,394220.0,10418.1
Ethiopia,Cabbages,2013,38464.0,387346.0,10070.4
Ethiopia,Cabbages,2014,35926.0,355680.0,9900.4
Ethiopia,Cabbages,2015,41140.0,414484.0,10075.0
Ethiopia,Cabbages,2016,42279.0,391578.0,9261.8
Ethiopia,Cabbages,2017,34128.0,344991.83,10108.9
Ethiopia,Cabbages,2018,48458.0,463048.96,9555.7
Ethiopia,Cabbages,2019,42499.0,435862.61,10255.8
Ethiopia,Cabbages,2020,44464.0,433025.0,9738.8
Ethiopia,Cabbages,2021,48442.0,471938.0,9742.3
Ethiopia,Cabbages,2022,50359.0,488675.74,9703.9
Ethiopia,Cabbages,2023,49846.0,487704.29,9784.2
Ethiopia,Carrots and turnips,2000,887.0,8848.1,9978.3
Ethiopia,Carrots and turnips,2001,658.0,7020.0,10669.7
Ethiopia,Carrots and turnips,2002,578.0,10000.0,17301.0
Ethiopia,Carrots and turnips,2003,1100.0,10023.0,9111.8
Ethiopia,Carrots and turnips,2004,1741.0,17895.0,10278.6
Ethiopia,Carrots and turnips,2005,1741.0,6882.0,3952.9
Ethiopia,Carrots and turnips,2006,1071.0,6694.0,6250.2
Ethiopia,Carrots and turnips,2007,947.0,6694.0,7068.6
Ethiopia,Carrots and turnips,2008,187.0,11162.02,59584.8
Ethiopia,Carrots and turnips,2009,2713.0,18229.0,6719.1
Ethiopia,Carrots and turnips,2010,2215.0,12346.0,5573.8
Ethiopia,Carrots and turnips,2011,375.0,2262.24,6029.1
Ethiopia,Carrots and turnips,2012,1133.0,5105.0,4505.7
Ethiopia,Carrots and turnips,2013,1602.0,6712.0,4189.8
Ethiopia,Carrots and turnips,2014,3697.0,14297.0,3867.2
Ethiopia,Carrots and turnips,2015,3823.0,18465.23,4829.5
Ethiopia,Carrots and turnips,2016,2578.0,9034.0,3504.3
Ethiopia,Carrots and turnips,2017,4903.0,17333.43,3535.3
Ethiopia,Carrots and turnips,2018,2556.0,10148.23,3970.3
Ethiopia,Carrots and turnips,2019,4074.0,18225.41,4474.0
Ethiopia,Carrots and turnips,2020,3717.0,19649.0,5286.3
Ethiopia,Carrots and turnips,2021,6760.0,31672.0,4685.2
Ethiopia,Carrots and turnips,2022,6817.0,25167.61,3692.0
Ethiopia,Carrots and turnips,2023,5737.0,19916.17,3471.8
Ethiopia,Castor oil seeds,2000,4546.0,4651.0,1023.1
Ethiopia,Castor oil seeds,2001,4577.0,4732.38,1033.8
Ethiopia,Castor oil seeds,2002,4670.0,4808.16,1029.5
Ethiopia,Castor oil seeds,2003,4736.0,4878.49,1030.2
Ethiopia,Castor oil seeds,2004,4787.0,4945.93,1033.2
Ethiopia,Castor oil seeds,2005,4813.0,5000.0,1038.8
Ethiopia,Castor oil seeds,2006,4785.0,5000.0,1044.9
Ethiopia,Castor oil seeds,2007,5800.0,6000.0,1034.5
Ethiopia,Castor oil seeds,2008,6800.0,7000.0,1029.4
Ethiopia,Castor oil seeds,2009,6735.0,7000.0,1039.3
Ethiopia,Castor oil seeds,2010,6800.0,7000.0,1029.4
Ethiopia,Castor oil seeds,2011,6240.0,8000.0,1282.1
Ethiopia,Castor oil seeds,2012,7000.0,11000.0,1571.4
Ethiopia,Castor oil seeds,2013,7000.0,13000.0,1857.1
Ethiopia,Castor oil seeds,2014,5186.0,11000.0,2121.0
Ethiopia,Castor oil seeds,2015,7285.0,11000.0,1510.0
Ethiopia,Castor oil seeds,2016,6298.0,10000.0,1587.7
Ethiopia,Castor oil seeds,2017,5046.0,8000.0,1585.4
Ethiopia,Castor oil seeds,2018,7468.0,12000.0,1606.9
Ethiopia,Castor oil seeds,2019,6674.0,11000.0,1648.2
Ethiopia,Castor oil seeds,2020,6366.0,11000.0,1728.0
Ethiopia,Castor oil seeds,2021,5646.0,10000.0,1771.2
Ethiopia,Castor oil seeds,2022,6103.0,11000.0,1802.3
Ethiopia,Castor oil seeds,2023,5999.0,11000.0,1833.5
Ethiopia,Cereals n.e.c.,2000,2153970.0,1727200.0,801.9
Ethiopia,Cereals n.e.c.,2001,2200330.0,1736920.0,789.4
Ethiopia,Cereals n.e.c.,2002,1862833.0,1643824.0,882.4
Ethiopia,Cereals n.e.c.,2003,2775618.0,1942550.0,699.9
Ethiopia,Cereals n.e.c.,2004,2932430.0,2117727.0,722.2
Ethiopia,Cereals n.e.c.,2005,3168077.0,3081856.0,972.8
Ethiopia,Cereals n.e.c.,2006,2212500.0,2288780.0,1034.5
Ethiopia,Cereals n.e.c.,2007,2437750.0,2404674.0,986.4
Ethiopia,Cereals n.e.c.,2008,2992924.0,2565155.0,857.1
Ethiopia,Cereals n.e.c.,2009,2588661.0,3179374.0,1228.2
Ethiopia,Cereals n.e.c.,2010,2761190.0,3483348.0,1261.5
Ethiopia,Cereals n.e.c.,2011,2731111.0,3497690.0,1280.7
Ethiopia,Cereals n.e.c.,2012,2730277.0,3765241.0,1379.1
Ethiopia,Cereals n.e.c.,2013,3016521.0,4418642.0,1464.8
Ethiopia,Cereals n.e.c.,2014,3016062.0,4750657.0,1575.1
Ethiopia,Cereals n.e.c.,2015,2866053.0,4928849.89,1719.7
Ethiopia,Cereals n.e.c.,2016,3017914.0,5020440.0,1663.5
Ethiopia,Cereals n.e.c.,2017,3023284.0,5283401.16,1747.6
Ethiopia,Cereals n.e.c.,2018,3076595.0,5403479.05,1756.3
Ethiopia,Cereals n.e.c.,2019,3101177.0,5735710.19,1849.5
Ethiopia,Cereals n.e.c.,2020,3129547.0,5980702.42,1911.0
Ethiopia,Cereals n.e.c.,2021,3089820.0,6009490.72,1944.9
Ethiopia,Cereals n.e.c.,2022,3173488.0,6412139.62,2020.5
Ethiopia,Cereals n.e.c.,2023,3124824.0,6536338.47,2091.7
Ethiopia,"Chick peas, dry",2000,184790.0,164627.0,890.9
Ethiopia,"Chick peas, dry",2001,211910.0,175734.0,829.3
Ethiopia,"Chick peas, dry",2002,194981.0,186801.0,958.0
Ethiopia,"Chick peas, dry",2003,154281.0,135930.0,881.1
Ethiopia,"Chick peas, dry",2004,181079.0,162858.0,899.4
Ethiopia,"Chick peas, dry",2005,211490.0,216937.0,1025.8
Ethiopia,"Chick peas, dry",2006,201009.0,210585.0,1047.6
Ethiopia,"Chick peas, dry",2007,200066.0,253871.0,1268.9
Ethiopia,"Chick peas, dry",2008,226785.0,286820.0,1264.7
Ethiopia,"Chick peas, dry",2009,213187.0,284640.0,1335.2
Ethiopia,"Chick peas, dry",2010,208389.0,322839.0,1549.2
Ethiopia,"Chick peas, dry",2011,231299.0,400208.0,1730.3
Ethiopia,"Chick peas, dry",2012,239512.0,409733.0,1710.7
Ethiopia,"Chick peas, dry",2013,229720.0,409733.0,1783.6
Ethiopia,"Chick peas, dry",2014,239755.0,458682.0,1913.1
Ethiopia,"Chick peas, dry",2015,258486.0,520964.73,2015.4
Ethiopia,"Chick peas, dry",2016,225608.0,444146.0,1968.7
Ethiopia,"Chick peas, dry",2017,242704.0,499425.55,2057.8
Ethiopia,"Chick peas, dry",2018,239786.0,459173.19,1914.9
Ethiopia,"Chick peas, dry",2019,208838.0,435193.21,2083.9
Ethiopia,"Chick peas, dry",2020,220719.0,457319.37,2072.0
Ethiopia,"Chick peas, dry",2021,201274.0,401239.0,1993.5
Ethiopia,"Chick peas, dry",2022,202203.0,404846.46,2002.2
Ethiopia,"Chick peas, dry",2023,210408.0,451309.28,2144.9
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2000,52813.0,89404.23,1692.9
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2001,53823.0,91389.02,1698.0
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2002,57354.0,97677.57,1703.1
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2003,64069.0,109442.01,1708.2
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2004,59762.0,102714.77,1718.7
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2005,66774.0,115836.81,1734.8
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2006,58102.0,101723.0,1750.8
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2007,63581.0,112334.46,1766.8
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2008,65187.0,116216.17,1782.8
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2009,69676.0,125335.86,1798.8
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2010,74993.0,136100.06,1814.8
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2011,80389.0,147180.76,1830.9
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2012,85460.0,158545.61,1855.2
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2013,96571.0,179480.06,1858.5
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2014,92394.0,170766.0,1848.2
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2015,142795.0,289677.22,2028.6
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2016,180701.0,329804.0,1825.1
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2017,152753.0,264722.53,1733.0
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2018,172142.0,307457.11,1786.1
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2019,174464.0,313115.43,1794.7
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,168346.0,295980.51,1758.2
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2021,157650.0,249289.0,1581.3
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2022,146501.0,234885.79,1603.3
Ethiopia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2023,175983.0,298205.81,1694.5
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2000,58000.0,75000.0,1293.1
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2001,48282.0,76000.0,1574.1
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2002,58104.0,113074.0,1946.1
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2003,49611.0,66908.0,1348.7
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2004,54082.0,108295.0,2002.4
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2005,61744.0,116738.0,1890.7
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2006,87802.0,219132.0,2495.8
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2007,63800.0,139192.0,2181.7
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2008,83293.0,184721.0,2217.7
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2009,97712.0,220791.0,2259.6
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2010,89205.0,267645.0,3000.3
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2011,115777.0,305221.0,2636.3
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2012,147092.0,402109.0,2733.7
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2013,115217.0,295438.0,2564.2
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2014,98344.0,207558.0,2110.5
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2015,7450.0,50545.03,6784.9
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,9832.0,61794.0,6285.0
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,10207.0,63240.45,6195.6
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2018,10473.0,62247.56,5943.6
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,11409.0,67203.44,5890.4
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,14691.0,74007.0,5037.6
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,13361.0,66147.0,4950.8
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,11226.0,59924.79,5337.8
Ethiopia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,8103.0,47442.06,5855.2
Ethiopia,"Coffee, green",2000,250000.0,229980.0,919.9
Ethiopia,"Coffee, green",2001,243834.0,157155.0,644.5
Ethiopia,"Coffee, green",2002,218000.0,160000.0,733.9
Ethiopia,"Coffee, green",2003,232439.0,126188.0,542.9
Ethiopia,"Coffee, green",2004,260201.0,156170.0,600.2
Ethiopia,"Coffee, green",2005,261175.0,171631.0,657.1
Ethiopia,"Coffee, green",2006,295238.0,241482.0,817.9
Ethiopia,"Coffee, green",2007,407147.0,273400.0,671.5
Ethiopia,"Coffee, green",2008,391296.0,260239.0,665.1
Ethiopia,"Coffee, green",2009,395003.0,265469.0,672.1
Ethiopia,"Coffee, green",2010,498618.0,370569.0,743.2
Ethiopia,"Coffee, green",2011,515882.0,376823.0,730.4
Ethiopia,"Coffee, green",2012,528571.0,275530.0,521.3
Ethiopia,"Coffee, green",2013,538466.0,392006.0,728.0
Ethiopia,"Coffee, green",2014,561762.0,419980.0,747.6
Ethiopia,"Coffee, green",2015,653910.0,457014.23,698.9
Ethiopia,"Coffee, green",2016,700475.0,469091.0,669.7
Ethiopia,"Coffee, green",2017,725961.0,449229.81,618.8
Ethiopia,"Coffee, green",2018,764863.0,494574.36,646.6
Ethiopia,"Coffee, green",2019,758523.0,482560.57,636.2
Ethiopia,"Coffee, green",2020,856592.0,584789.57,682.7
Ethiopia,"Coffee, green",2021,794403.0,545566.0,686.8
Ethiopia,"Coffee, green",2022,734196.0,489100.0,666.2
Ethiopia,"Coffee, green",2023,844389.0,559400.0,662.5
Ethiopia,Cucumbers and gherkins,2000,40.0,669.09,16530.9
Ethiopia,Cucumbers and gherkins,2001,42.0,716.52,16984.6
Ethiopia,Cucumbers and gherkins,2002,40.0,700.0,17500.0
Ethiopia,Cucumbers and gherkins,2003,46.0,821.25,17896.7
