Year,Yield,NDVI,SolarRadiation,Temperature,Precipitation,Years_Since_2000,Decade,Crop_Avocados,Crop_Bananas,Crop_Barley,Crop_Cabbages,Crop_Cereals n.e.c.,"Crop_Coffee, green",Crop_Maize (corn),"Crop_Mangoes, guavas and mangosteens",Crop_Oranges,"Crop_Other vegetables, fresh n.e.c.","Crop_Peas, dry","Crop_Peas, green",Crop_Pineapples,Crop_Potatoes,Crop_Rice,"Crop_Seed cotton, unginned",Crop_Sorghum,Crop_Sugar cane,Crop_Sunflower seed,Crop_Tomatoes,Crop_Wheat,Water_Availability,NDVI_Solar_Interaction,Prev_Year_Yield,Prev_Year_NDVI
2019,5821.7,0.8456581883883705,0.5027358483406594,0.6361488741993959,0.6445705640390489,19,2010s,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6164341617805653,0.9101598776632458,0.05125874240414066,0.5237036786195413
2020,4841.2,1.0,0.1998876822317861,0.0,0.9999999999999998,20,2020s,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.9999999999999996,0.04823131814434453,0.6992351573683759
2021,5638.8,0.7097923969505775,0.5463652300617028,0.13610607739130032,0.8046946194007683,21,2020s,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8011313997350116,0.7736633257027665,0.03930919765522488,1.0
2022,5611.2,0.5545494382802536,0.2995241672927662,0.26106052935983115,0.5132098317901932,22,2020s,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5133873745246638,0.5497997175806533,0.046567008264222165,0.43447441007564525
2023,4534.2,0.0,0.5205397324105085,0.3099687216471132,0.9726149299419493,23,2020s,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9495244220511707,0.0,0.046315860354482534,0.13195350827595753
2000,1620.4,0.5567137159609303,0.7962798533797795,0.5987420183952885,0.028135242497016932,0,2000s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0376712706561011,0.6643286810090943,0.020095510518790296,0.253543407593801
2001,1742.7,0.5688841527705475,0.06709468843203226,0.6169979139612991,0.08655303316366347,1,2000s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09208454984934478,0.5124161407258674,0.010001328536044275,0.1361710215294476
2002,1875.3,0.5611583530386564,0.39153366876883666,1.0,0.043591815568343795,2,2000s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03902911936280595,0.5776655030990261,0.011114204962173121,0.15988746928641362
2003,1531.9,0.6096823855066509,0.6282964885519391,0.9919175171003829,0.024960855095886192,3,2000s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.022044476458098927,0.6840222835379723,0.012320806876356973,0.14483225569067937
2004,1613.2,0.6053173918561865,0.6459106466619637,0.9572031919082313,0.0,4,2000s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6833053770583546,0.009196017303727,0.23939070901382653
2005,2006.0,0.6231381736472046,0.808968725572786,0.85254420910276,0.08445229859883896,5,2000s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08189138670158069,0.7402375886644958,0.009935811690025245,0.2308846754597207
2006,2640.4,0.7280952569184374,0.37132405952841907,0.3515990110269058,0.5950176466738157,6,2000s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5863580411919207,0.7520490143451615,0.01351011962284136,0.26561191220121394
2007,1823.2,0.7594678714918532,0.6284330912430107,0.2335556321822132,0.4425211835606506,7,2000s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44715279858868673,0.8470544971029637,0.019282881722073902,0.4701410692943009
2008,1883.4,0.5083888039239217,0.6491587550941453,0.32230398450510833,0.30023763851757845,8,2000s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3066541441076812,0.5784417276461058,0.011846719698913696,0.5312766707660481
2009,1984.9,0.48683559467531623,0.7442645842345357,0.8801738284068108,0.21213013729666053,9,2000s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19972927014751807,0.5760236361252784,0.012394513328128385,0.042000592841136
2010,2192.6,0.6429474582274111,0.0,0.4329153919331681,0.479723946611889,10,2010s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4720791094385537,0.5748656990802399,0.013318118865757806,0.0
2011,2496.3,0.5893972501471829,0.6067815647079371,0.632311834662481,0.10736276627345542,11,2010s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11112650252344725,0.6570428832850985,0.015208097882167954,0.30421413085601934
2012,2593.3,0.5586356182502437,0.8194719547086216,0.35738513948090755,0.34856334425866353,12,2010s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3511085364640907,0.6716825107628823,0.01797163484549854,0.1998612031693323
2013,2740.3,0.6681989716082715,0.38650972535270256,0.12921701405447195,0.5828663635768623,13,2010s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5878930411168777,0.6913782502461236,0.018854292354366062,0.13991621949986754
2014,2950.2,0.686072345470222,0.48650289521814827,0.19733241381333855,0.5885908337990444,14,2010s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5893425881947358,0.73396123468072,0.02019192796058798,0.35342158390390477
2015,2776.5,0.6222958988961409,1.0,0.5726188467360664,0.4466433559392007,15,2010s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43345456568650387,0.7832572779957432,0.02210192601328172,0.3882513064577173
2016,2946.8,0.5718602973247049,0.6341628152296828,0.40827176706797985,0.6109978300381127,16,2010s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5982227205318644,0.6441943538717916,0.02052133210307256,0.26397057710017524
2017,3311.9,0.5940098749588434,0.7315833010799224,0.4190956912173611,0.5622353628266901,17,2010s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5512366871455878,0.6905432722422442,0.022070987502661624,0.16568706201590988
2018,4190.4,0.7555816814804626,0.3381068384824957,0.1994160069844355,0.4580293624541212,18,2010s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4638466438612747,0.7735930584366799,0.025393237569543405,0.20884979388957614
2019,4236.8,0.8456581883883705,0.5027358483406594,0.6361488741993959,0.6445705640390489,19,2010s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6164341617805653,0.9101598776632458,0.033387202740060094,0.5237036786195413
2020,4240.4,1.0,0.1998876822317861,0.0,0.9999999999999998,20,2020s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.9999999999999996,0.033809422414404974,0.6992351573683759
2021,4194.4,0.7097923969505775,0.5463652300617028,0.13610607739130032,0.8046946194007683,21,2020s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8011313997350116,0.7736633257027665,0.033842180837414484,1.0
2022,4000.0,0.5545494382802536,0.2995241672927662,0.26106052935983115,0.5132098317901932,22,2020s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5133873745246638,0.5497997175806533,0.03342360098784844,0.43447441007564525
2023,3921.6,0.0,0.5205397324105085,0.3099687216471132,0.9726149299419493,23,2020s,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9495244220511707,0.0,0.031654646145334565,0.13195350827595753
2000,919.9,0.5567137159609303,0.7962798533797795,0.5987420183952885,0.028135242497016932,0,2000s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0376712706561011,0.6643286810090943,0.001460783011239173,0.253543407593801
2001,644.5,0.5688841527705475,0.06709468843203226,0.6169979139612991,0.08655303316366347,1,2000s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09208454984934478,0.5124161407258674,0.003627085392109225,0.1361710215294476
2002,733.9,0.5611583530386564,0.39153366876883666,1.0,0.043591815568343795,2,2000s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03902911936280595,0.5776655030990261,0.0011210660318812255,0.15988746928641362
2003,542.9,0.6096823855066509,0.6282964885519391,0.9919175171003829,0.024960855095886192,3,2000s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.022044476458098927,0.6840222835379723,0.0019345668699508808,0.14483225569067937
2004,600.2,0.6053173918561865,0.6459106466619637,0.9572031919082313,0.0,4,2000s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6833053770583546,0.0001965505380570982,0.23939070901382653
2005,657.1,0.6231381736472046,0.808968725572786,0.85254420910276,0.08445229859883896,5,2000s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08189138670158069,0.7402375886644958,0.000717955437625234,0.2308846754597207
2006,817.9,0.7280952569184374,0.37132405952841907,0.3515990110269058,0.5950176466738157,6,2000s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5863580411919207,0.7520490143451615,0.0012357205124145336,0.26561191220121394
2007,671.5,0.7594678714918532,0.6284330912430107,0.2335556321822132,0.4425211835606506,7,2000s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44715279858868673,0.8470544971029637,0.0026989300735062614,0.4701410692943009
2008,665.1,0.5083888039239217,0.6491587550941453,0.32230398450510833,0.30023763851757845,8,2000s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3066541441076812,0.5784417276461058,0.0013667542044525985,0.5312766707660481
2009,672.1,0.48683559467531623,0.7442645842345357,0.8801738284068108,0.21213013729666053,9,2000s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19972927014751807,0.5760236361252784,0.0013085170079912365,0.042000592841136
2010,743.2,0.6429474582274111,0.0,0.4329153919331681,0.479723946611889,10,2010s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4720791094385537,0.5748656990802399,0.0013722139416208513,0.0
2011,730.4,0.5893972501471829,0.6067815647079371,0.632311834662481,0.10736276627345542,11,2010s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11112650252344725,0.6570428832850985,0.002019192796058799,0.30421413085601934
2012,521.3,0.5586356182502437,0.8194719547086216,0.35738513948090755,0.34856334425866353,12,2010s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3511085364640907,0.6716825107628823,0.0019027184031360734,0.1998612031693323
2013,728.0,0.6681989716082715,0.38650972535270256,0.12921701405447195,0.5828663635768623,13,2010s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5878930411168777,0.6913782502461236,0.0,0.13991621949986754
2014,747.6,0.686072345470222,0.48650289521814827,0.19733241381333855,0.5885908337990444,14,2010s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5893425881947358,0.73396123468072,0.001880879454463063,0.35342158390390477
2015,698.9,0.6222958988961409,1.0,0.5726188467360664,0.4466433559392007,15,2010s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43345456568650387,0.7832572779957432,0.002059230868625985,0.3882513064577173
2016,669.7,0.5718602973247049,0.6341628152296828,0.40827176706797985,0.6109978300381127,16,2010s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5982227205318644,0.6441943538717916,0.0016160822018028058,0.26397057710017524
2017,618.8,0.5940098749588434,0.7315833010799224,0.4190956912173611,0.5622353628266901,17,2010s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5512366871455878,0.6905432722422442,0.0013503749929478408,0.16568706201590988
2018,646.6,0.7555816814804626,0.3381068384824957,0.1994160069844355,0.4580293624541212,18,2010s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4638466438612747,0.7735930584366799,0.000887207289841067,0.20884979388957614
2019,636.2,0.8456581883883705,0.5027358483406594,0.6361488741993959,0.6445705640390489,19,2010s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6164341617805653,0.9101598776632458,0.0011401751119701105,0.5237036786195413
2020,682.7,1.0,0.1998876822317861,0.0,0.9999999999999998,20,2020s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.9999999999999996,0.001045539667720397,0.6992351573683759
2021,686.8,0.7097923969505775,0.5463652300617028,0.13610607739130032,0.8046946194007683,21,2020s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8011313997350116,0.7736633257027665,0.0014686692982599824,1.0
2022,666.2,0.5545494382802536,0.2995241672927662,0.26106052935983115,0.5132098317901932,22,2020s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5133873745246638,0.5497997175806533,0.0015059775022430427,0.43447441007564525
2023,662.5,0.0,0.5205397324105085,0.3099687216471132,0.9726149299419493,23,2020s,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9495244220511707,0.0,0.0013185265261330334,0.13195350827595753
2000,801.9,0.5567137159609303,0.7962798533797795,0.5987420183952885,0.028135242497016932,0,2000s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0376712706561011,0.6643286810090943,0.007632068008912719,0.253543407593801
2001,789.4,0.5688841527705475,0.06709468843203226,0.6169979139612991,0.08655303316366347,1,2000s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09208454984934478,0.5124161407258674,0.0025533370823528556,0.1361710215294476
2002,882.4,0.5611583530386564,0.39153366876883666,1.0,0.043591815568343795,2,2000s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03902911936280595,0.5776655030990261,0.002439592558014257,0.15988746928641362
2003,699.9,0.6096823855066509,0.6282964885519391,0.9919175171003829,0.024960855095886192,3,2000s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.022044476458098927,0.6840222835379723,0.0032858518190934287,0.14483225569067937
2004,722.2,0.6053173918561865,0.6459106466619637,0.9572031919082313,0.0,4,2000s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6833053770583546,0.001625181763749894,0.23939070901382653
2005,972.8,0.6231381736472046,0.808968725572786,0.85254420910276,0.08445229859883896,5,2000s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08189138670158069,0.7402375886644958,0.0018281019951699538,0.2308846754597207
2006,1034.5,0.7280952569184374,0.37132405952841907,0.3515990110269058,0.5950176466738157,6,2000s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5863580411919207,0.7520490143451615,0.004108452219110172,0.26561191220121394
2007,986.4,0.7594678714918532,0.6284330912430107,0.2335556321822132,0.4425211835606506,7,2000s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44715279858868673,0.8470544971029637,0.0046698951912454946,0.4701410692943009
2008,857.1,0.5083888039239217,0.6491587550941453,0.32230398450510833,0.30023763851757845,8,2000s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3066541441076812,0.5784417276461058,0.004232206261590568,0.5312766707660481
2009,1228.2,0.48683559467531623,0.7442645842345357,0.8801738284068108,0.21213013729666053,9,2000s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19972927014751807,0.5760236361252784,0.0030556329018321064,0.042000592841136
2010,1261.5,0.6429474582274111,0.0,0.4329153919331681,0.479723946611889,10,2010s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4720791094385537,0.5748656990802399,0.006432480340396414,0.0
2011,1280.7,0.5893972501471829,0.6067815647079371,0.632311834662481,0.10736276627345542,11,2010s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11112650252344725,0.6570428832850985,0.00673549575323444,0.30421413085601934
2012,1379.1,0.5586356182502437,0.8194719547086216,0.35738513948090755,0.34856334425866353,12,2010s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3511085364640907,0.6716825107628823,0.006910207342618528,0.1998612031693323
2013,1464.8,0.6681989716082715,0.38650972535270256,0.12921701405447195,0.5828663635768623,13,2010s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5878930411168777,0.6913782502461236,0.0078056042382119726,0.13991621949986754
2014,1575.1,0.686072345470222,0.48650289521814827,0.19733241381333855,0.5885908337990444,14,2010s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5893425881947358,0.73396123468072,0.008585436697077405,0.35342158390390477
2015,1719.7,0.6222958988961409,1.0,0.5726188467360664,0.4466433559392007,15,2010s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43345456568650387,0.7832572779957432,0.009589118379841194,0.3882513064577173
2016,1663.5,0.5718602973247049,0.6341628152296828,0.40827176706797985,0.6109978300381127,16,2010s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5982227205318644,0.6441943538717916,0.010904915037390103,0.26397057710017524
2017,1747.6,0.5940098749588434,0.7315833010799224,0.4190956912173611,0.5622353628266901,17,2010s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5512366871455878,0.6905432722422442,0.010393519655963763,0.16568706201590988
2018,1756.3,0.7555816814804626,0.3381068384824957,0.1994160069844355,0.4580293624541212,18,2010s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4638466438612747,0.7735930584366799,0.011158792815713851,0.20884979388957614
2019,1849.5,0.8456581883883705,0.5027358483406594,0.6361488741993959,0.6445705640390489,19,2010s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6164341617805653,0.9101598776632458,0.011237959004653516,0.5237036786195413
2020,1911.0,1.0,0.1998876822317861,0.0,0.9999999999999998,20,2020s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.9999999999999996,0.012086038178122108,0.6992351573683759
2021,1944.9,0.7097923969505775,0.5463652300617028,0.13610607739130032,0.8046946194007683,21,2020s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8011313997350116,0.7736633257027665,0.012645661237868009,1.0
2022,2020.5,0.5545494382802536,0.2995241672927662,0.26106052935983115,0.5132098317901932,22,2020s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5133873745246638,0.5497997175806533,0.01295413638787429,0.43447441007564525
2023,2091.7,0.0,0.5205397324105085,0.3099687216471132,0.9726149299419493,23,2020s,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9495244220511707,0.0,0.013642063271074131,0.13195350827595753
2000,9709.4,0.5567137159609303,0.7962798533797795,0.5987420183952885,0.028135242497016932,0,2000s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0376712706561011,0.6643286810090943,0.08155850169039529,0.253543407593801
2001,9629.6,0.5688841527705475,0.06709468843203226,0.6169979139612991,0.08655303316366347,1,2000s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09208454984934478,0.5124161407258674,0.08360768512603803,0.1361710215294476
2002,9956.3,0.5611583530386564,0.39153366876883666,1.0,0.043591815568343795,2,2000s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03902911936280595,0.5776655030990261,0.08288154008266042,0.15988746928641362
2003,8888.9,0.6096823855066509,0.6282964885519391,0.9919175171003829,0.024960855095886192,3,2000s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.022044476458098927,0.6840222835379723,0.08585436697077402,0.14483225569067937
2004,9173.0,0.6053173918561865,0.6459106466619637,0.9572031919082313,0.0,4,2000s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6833053770583546,0.07614149454845244,0.23939070901382653
2005,9488.6,0.6231381736472046,0.808968725572786,0.85254420910276,0.08445229859883896,5,2000s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08189138670158069,0.7402375886644958,0.0787266800976201,0.2308846754597207
2006,7973.7,0.7280952569184374,0.37132405952841907,0.3515990110269058,0.5950176466738157,6,2000s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5863580411919207,0.7520490143451615,0.08159850184812104,0.26561191220121394
2007,6630.0,0.7594678714918532,0.6284330912430107,0.2335556321822132,0.4425211835606506,7,2000s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44715279858868673,0.8470544971029637,0.06781357545447762,0.4701410692943009
2008,8211.6,0.5083888039239217,0.6491587550941453,0.32230398450510833,0.30023763851757845,8,2000s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3066541441076812,0.5784417276461058,0.055586494066175655,0.5312766707660481
2009,8334.8,0.48683559467531623,0.7442645842345357,0.8801738284068108,0.21213013729666053,9,2000s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19972927014751807,0.5760236361252784,0.06997836124168982,0.042000592841136
2010,10987.7,0.6429474582274111,0.0,0.4329153919331681,0.479723946611889,10,2010s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4720791094385537,0.5748656990802399,0.07109942727357105,0.0
2011,10022.0,0.5893972501471829,0.6067815647079371,0.632311834662481,0.10736276627345542,11,2010s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11112650252344725,0.6570428832850985,0.09523965516300047,0.30421413085601934
2012,10418.1,0.5586356182502437,0.8194719547086216,0.35738513948090755,0.34856334425866353,12,2010s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3511085364640907,0.6716825107628823,0.0864522081906977,0.1998612031693323
2013,10070.4,0.6681989716082715,0.38650972535270256,0.12921701405447195,0.5828663635768623,13,2010s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5878930411168777,0.6913782502461236,0.09005654467793921,0.13991621949986754
2014,9900.4,0.686072345470222,0.48650289521814827,0.19733241381333855,0.5885908337990444,14,2010s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5893425881947358,0.73396123468072,0.08689262698893675,0.35342158390390477
2015,10075.0,0.6222958988961409,1.0,0.5726188467360664,0.4466433559392007,15,2010s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43345456568650387,0.7832572779957432,0.08534570145793181,0.3882513064577173
2016,9261.8,0.5718602973247049,0.6341628152296828,0.40827176706797985,0.6109978300381127,16,2010s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5982227205318644,0.6441943538717916,0.08693448497389336,0.26397057710017524
2017,10108.9,0.5940098749588434,0.7315833010799224,0.4190956912173611,0.5622353628266901,17,2010s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5512366871455878,0.6905432722422442,0.0795347211985215,0.16568706201590988
2018,9555.7,0.7555816814804626,0.3381068384824957,0.1994160069844355,0.4580293624541212,18,2010s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4638466438612747,0.7735930584366799,0.08724296012389963,0.20884979388957614
2019,10255.8,0.8456581883883705,0.5027358483406594,0.6361488741993959,0.6445705640390489,19,2010s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6164341617805653,0.9101598776632458,0.08220908245477064,0.5237036786195413
2020,9738.8,1.0,0.1998876822317861,0.0,0.9999999999999998,20,2020s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.9999999999999996,0.08857968577392684,0.6992351573683759
2021,9742.3,0.7097923969505775,0.5463652300617028,0.13610607739130032,0.8046946194007683,21,2020s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8011313997350116,0.7736633257027665,0.08387521224728241,1.0
2022,9703.9,0.5545494382802536,0.2995241672927662,0.26106052935983115,0.5132098317901932,22,2020s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5133873745246638,0.5497997175806533,0.08390706071409722,0.43447441007564525
2023,9784.2,0.0,0.5205397324105085,0.3099687216471132,0.9726149299419493,23,2020s,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9495244220511707,0.0,0.08355763753532905,0.13195350827595753
2000,913.2,0.5567137159609303,0.7962798533797795,0.5987420183952885,0.028135242497016932,0,2000s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0376712706561011,0.6643286810090943,0.010606866468781527,0.253543407593801
2001,1084.1,0.5688841527705475,0.06709468843203226,0.6169979139612991,0.08655303316366347,1,2000s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09208454984934478,0.5124161407258674,0.0035661183270637364,0.1361710215294476
2002,1440.9,0.5611583530386564,0.39153366876883666,1.0,0.043591815568343795,2,2000s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03902911936280595,0.5776655030990261,0.005121233463821051,0.15988746928641362
2003,1011.1,0.6096823855066509,0.6282964885519391,0.9919175171003829,0.024960855095886192,3,2000s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.022044476458098927,0.6840222835379723,0.008367957166542005,0.14483225569067937
2004,1096.2,0.6053173918561865,0.6459106466619637,0.9572031919082313,0.0,4,2000s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6833053770583546,0.004456965441683639,0.23939070901382653
2005,1157.0,0.6231381736472046,0.808968725572786,0.85254420910276,0.08445229859883896,5,2000s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08189138670158069,0.7402375886644958,0.005231338163380815,0.2308846754597207
2006,1412.7,0.7280952569184374,0.37132405952841907,0.3515990110269058,0.5950176466738157,6,2000s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5863580411919207,0.7520490143451615,0.005784591529763758,0.26561191220121394
2007,1302.1,0.7594678714918532,0.6284330912430107,0.2335556321822132,0.4425211835606506,7,2000s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44715279858868673,0.8470544971029637,0.008111349519634124,0.4701410692943009
